table_name,column_description,column_name
ORD_ORDER,"Random number for the order, generated by the system. Used for authentication for Digital Self-Service. For example, if a customer wants to access self-service shipment tracking, the self-service URL contains orderId, orgId, and this token, and these attributes are validated against the order to authenticate the customer before rendering the self-service UI. This token is automatically generated upon order creation for all orders. If the order was created before token generation was enabled, then this token is generated upon receiving status updates from fulfillment systems  e.g. ''''Picked'''' status update .",SALTED_ORDER_TOKEN
ORD_ORDER,"Version identifier for order, to prevent stale updates",VERSION_TIMESTAMP
ORD_ORDER,"This field indicates the money owed either by the retailer or by the customer. For example, if a customer places an order of $100 and prepays it via cash, and the order is not yet shipped, then the value of this field will be 100. When $20 worth of items are shipped, then the value becomes 80. Another example is when a customer places an order of $100 via credit card, and the settlement transaction fails after shipment, then the value of this field will be -100.",LIABILITY_AMOUNT
ORD_ORDER,This field indicates that the particular return is printerless return.,JSON_STORE
ORD_ORDER,DEPRECATED. PLEASE USE AwaitingPayForPBLOrd attribute,JSON_STORE
ORD_ORDER,"This is used for PayByLink orders to track whether payment is captured from a customer. For example, when a PayByLink request is sent to the customer, the status will be set to ''''PaymentRequested''''. Once payment is received from the customer, the status will be updated to ''''PaymentReceived''''. If the payment is not received from the customer within the configured number of hours, the status will be updated to ''''PaymentNotReceived''''. By default, the status is set to ''''Null''''.",PAY_BY_LINK_STATUS
ORD_ORDER,This attribute is used to persist the sum of Order Informational Taxes and all the Order Line Informational Taxes.,JSON_STORE
ORD_ORDER,This attribute is to capture the printerless return option selected by the customer during return creation.,JSON_STORE
ORD_ORDER,Sum of all cancelled taxes for the order,JSON_STORE
ORD_ORDER,Sum of all cancelled charges for the order,JSON_STORE
ORD_ORDER,"Order Type used for order processing. If not provided, then the default Order Type is used.  Valid values are defined in the orderType entity.",ORDER_TYPE_ID
ORD_ORDER,"Defines the type of document for the order.  This is used to differentiate retail, customer, and B2B orders.",DOC_TYPE_ID
ORD_ORDER,"This specifies the channel where the transaction was captured.  For example, this could be ''''Store'''' or ''''Web''''",SELLING_CHANNEL_ID
ORD_ORDER,"If isCancelled is true, this field indicates the cancel reason code",CANCEL_REASON_ID
ORD_ORDER,"If isTaxOverridden is true, the tax override reason code",TAX_OVERRIDE_REASON_ID
ORD_ORDER,"If isTaxExempt is true for this order, this field indicates the tax exempt reason code.",TAX_EXEMPT_REASON_ID
ORD_ORDER,"If isPostVoided is true, this field indicates the post-void cancel reason code",POST_VOID_REASON_ID
ORD_ORDER,Status of the order within the payment lifecycle only can be imported if payment is managed outside OM,PAYMENT_STATUS_ID
ORD_ORDER,"Indicates whether the refund should be issued via the original payment method, or via a new gift card. Used during return invoice creation to determine whether to refund the customer via the original payment method, or to refund the gift recipient via a new gift card order line.",REFUND_RECIPIENT
ORD_ORDER,Indicates if the invoice has been published to external systems,PUBLISH_STATUS_ID
ORD_ORDER,"Reason provided by user when a return order is processed by a CSR to expedite refund processing or an exchange shipment. When a return order is processed, then the return quantity moves to Returned status and a return invoice is created. Any exchange line holds with hold type Return Items Pending are resolved, and exchange lines are released for fulfillment.",PROCESS_RETURN_REASON
ORD_ORDER,"Indicates whether a POS customer wants to be refunded via the original payment method or a new payment method in case of a return. If refundPaymentMethod = New, then the payment component does not transfer return credit from the parent order. If refundPaymentMethod = Original, then payment moves return credit in the payment summary and copies payment methods and transactions, so that a refund can be issued via the original payment method.",REFUND_PAYMENT_METHOD
ORD_ORDER,"If the Tax is overridden for this OrderLine, then the value for this property should be selected either ''''FlatAmount'''' or ''''Percentage''''",TAX_OVERRIDE_TYPE
ORD_ORDER,Extended Attribute,JSON_STORE
ORD_ORDER,Extended Attribute,JSON_STORE
ORD_ORDER,Extended Attribute,EXT_RETURN_AUTH_NO
ORD_ORDER,Extended Attribute,EXT_NOT_AFTER_DATE
ORD_ORDER_LINE,"Unique identifier of order line, as defined by external system. If external system does not provide a value, then the system populates this field with a next-up value",ORDER_LINE_ID
ORD_ORDER_LINE,"Unique alternate identifier of order line, as defined by external system",ALTERNATE_ORDER_LINE_ID
ORD_ORDER_LINE,The item Id for the item on this order line.,ITEM_ID
ORD_ORDER_LINE,Order Line ordered quantity,QUANTITY
ORD_ORDER_LINE,Unit of measure  UOM  of the ordered quantity,UOM
ORD_ORDER_LINE,Unit price of the ordered item,UNIT_PRICE
ORD_ORDER_LINE,Indicates the minimum fulfillment lifecycle status of all units on the order line,MIN_FULFILLMENT_STATUS_ID
ORD_ORDER_LINE,Indicates the maximum fulfillment lifecycle status of all units on the order line,MAX_FULFILLMENT_STATUS_ID
ORD_ORDER_LINE,"Priority of order line, used in case of constrained inventory",PRIORITY
ORD_ORDER_LINE,"If value is yes, this indicates the item is not stored in the Item master",IS_ITEM_NOT_ON_FILE
ORD_ORDER_LINE,"Indicates if item is returnable. Can be used by return capture systems, such as the call center UI, POS UI, or any third party return capture system. If IsReturanble = false, then the UI should display the item as non-returnable but could optionally allow the user to override this and return the item anyways. This field is not used by the order component to validate returnability during return order creation any restrictions must be done by the UI.",IS_RETURNABLE
ORD_ORDER_LINE,"Indicates if item is returnable at Store. This field is intended to be used by store return capture systems  e.g. POS  to indicate if an item is returnable. IsReturnableAtStore is used to set orderLine IsReturnable flag at the time of order creation. If IsReturnableAtStore and IsReturnableAtDC are false, orderLine IsReturnable is set to false. If either one is True, order line is flagged as returnable. The POS UI  typically provides the ability to override this field  based on permissions  - for example, if an item is ''''final sale'''' and is not returnable, then the POS user will see that the item is not returnable, but they have the ability to override the item to returnable in exception scenarios. There is no validation of this field on the back end upon return order creation, as this is not a hard validation but is intended for use in the UI.",IS_RETURNABLE_AT_STORE
ORD_ORDER_LINE,"Indicates if item is eligible to be exchagned. Can be used by return capture systems, such as the call center UI, POS UI, or any third party return capture system. If isExchangeable = false, then the UI should display the item as non-exchangeable but could optionally allow the user to override this and exchange the item anyways. This field is not used by the order component to validate during exchange order creation any restrictions must be done by the UI.",IS_EXCHANGEABLE
ORD_ORDER_LINE,Indicates if item is a gift,IS_GIFT
ORD_ORDER_LINE,"This flag indicates if a gift card line is added by the system to process any refunds resulting from order updates where the payment was originally made by cash or gift cards. Order updates can include order cancellation, applying appeasement, regular returns resulting in refunds or a gift receipt returns",IS_REFUND_GIFT_CARD
ORD_ORDER_LINE,Indicates if the order line is on hold,IS_ON_HOLD
ORD_ORDER_LINE,Indicates if item is pre-order,IS_PRE_ORDER
ORD_ORDER_LINE,Indicates if item is pre-sale,IS_PRE_SALE
ORD_ORDER_LINE,Indicates date on which pre-order item can be shipped/sold,STREET_DATE
ORD_ORDER_LINE,IIndicates if the order line is cancelled,IS_CANCELLED
ORD_ORDER_LINE,"If isCancelled is true, these are comments entered for the cancellation",CANCEL_COMMENTS
ORD_ORDER_LINE,"Identifies the original order line in case of returns or even exchanges. Used in conjunction with parent order id while retrieving prices, charges, taxes, discounts, etc. from the original order line to be copied on return or exchange lines. Parent order id and parent order line id should only be populated in return or even exchange scenarios, since return credit is pulled from the parent order and applied to the return or exchange order. Parent order line id should not be populated for sale lines or uneven exchange lines",PARENT_ORDER_LINE_ID
ORD_ORDER_LINE,ID used to associate a payment with an item or group of items,PAYMENT_GROUP_ID
ORD_ORDER_LINE,Sum of taxes for the order line,TOTAL_TAXES
ORD_ORDER_LINE,Sum of charges for the order line,TOTAL_CHARGES
ORD_ORDER_LINE,Sum of discounts for the order line,TOTAL_DISCOUNTS
ORD_ORDER_LINE,Line subtotal This is calculated as the item unit price times the order line quantity,ORDER_LINE_SUB_TOTAL
ORD_ORDER_LINE,"Sum of items, charges, discounts, and taxes for the order line",ORDER_LINE_TOTAL
ORD_ORDER_LINE,Style of the ordered item,ITEM_STYLE
ORD_ORDER_LINE,Brand of the ordered item,ITEM_BRAND
ORD_ORDER_LINE,Size of the ordered item,ITEM_SIZE
ORD_ORDER_LINE,Color of the ordered item,ITEM_COLOR_DESCRIPTION
ORD_ORDER_LINE,Season of the ordered item,ITEM_SEASON
ORD_ORDER_LINE,Description of the ordered item,ITEM_DESCRIPTION
ORD_ORDER_LINE,Short Description of the ordered item,ITEM_SHORT_DESCRIPTION
ORD_ORDER_LINE,URI of the small image for the ordered item,SMALL_IMAGE_U_R_I
ORD_ORDER_LINE,URI of the color image for the ordered item,JSON_STORE
ORD_ORDER_LINE,"Activation value, if the item is a gift card",GIFT_CARD_VALUE
ORD_ORDER_LINE,"Price to be refunded, if the item is returned",REFUND_PRICE
ORD_ORDER_LINE,"Original UnitPrice, if the price is overridden",ORIGINAL_UNIT_PRICE
ORD_ORDER_LINE,"Indicates if tax is included in the UnitPrice, in case of a Value-Added Tax  VAT  or a return charge.",IS_TAX_INCLUDED
ORD_ORDER_LINE,Indicates if the line tax has been overridden,IS_TAX_OVERRIDDEN
ORD_ORDER_LINE,"It has the tax override value. The value can be in terms of percentage or flat number and the precision is upto 2 places of decimal. When there is a need to provide a percentage for taxOverrideValue which requires higher precision  upto 3 or 4 places of decimal, say 2.3456 , then donot use this attribute instead use taxOverridePercValue",TAX_OVERRIDE_VALUE
ORD_ORDER_LINE,"It has the tax override value in percentage. This attribute can have values with a precision upto 4 places of decimal. Hence when the tax override percentage requires higher precision, then this attribute must be used.",TAX_OVRD_PERC_VALUE
ORD_ORDER_LINE,Indicates if the price has been overridden,IS_PRICE_OVERRIDDEN
ORD_ORDER_LINE,Earliest date on which the order line should be shipped This is read only if IsPackAndHold is true.,DO_NOT_SHIP_BEFORE_DATE
ORD_ORDER_LINE,Indicates if the order line should be held until the DoNotShipBeforeDate,IS_PACK_AND_HOLD
ORD_ORDER_LINE,"Requested date on which the items should be delivered to the destination. *Example: 2015-10-28T10:15:30  ISO Date Time Format *. If the RDD is added on the order/promising request then the system will validate if a transit lane exists for the order origin and destination. If no transit lane exist or if we the system cannot find an origin location to fulfill the order in time then the allocation will fail. If RDD is null on the order/promising request and the system does not find a transit lane, allocation will still succeed but transit time will be null. Adding a RDD ensures backward scheduling dates are computed.",REQUESTED_DELIVERY_DATE
ORD_ORDER_LINE,Delivery date which was originally promised to the customer,PROMISED_DELIVERY_DATE
ORD_ORDER_LINE,"Latest possible delivery date on which the items should be delivered to the destination. Used by SIF to display At risk tag on late orders. Passthrough field for OM. If RDD is used in the implementation, should be mapped with the same value as Requested delivery date.",LATEST_DELIVERY_DATE
ORD_ORDER_LINE,"Delivery Method Sub Type selected by the customer. For example, sub type ‘Curbside’ indicates the customer wants to receive items in their car in the parking lot for delivery method PickUpAtStore. Delivery Method Sub type is used by fulfillment system when completing the pick up/shipment flow.",DELIVERY_METHOD_SUB_TYPE
